w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
211779603001015,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779603001024,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,20211018
211779603001030,7,3,4,0,2,1,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,20211018
211779603001032,18,5,9,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,18,0,0,0,0,0,18,0,3,7,3,0,2,16,0,0,0,0,0,0,0,0,0,0,20211018
211779603001033,6,1,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,6,0,1,1,3,0,1,5,0,0,0,0,0,0,0,0,0,0,20211018
211779603001041,10,1,6,3,5,3,2,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,3,2,4,0,4,6,0,0,0,0,0,0,0,0,0,0,20211018
211779603001045,156,33,87,36,19,103,34,149,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,8,0,1,0,1,114,42,31,45,37,10,99,57,0,0,0,0,0,0,0,0,0,0,20211018
211779603001059,17,11,6,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,17,0,0,0,0,0,17,0,1,2,1,2,4,13,0,0,0,0,0,0,0,0,0,0,20211018
211779603002000,8,1,3,4,3,4,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,1,1,5,0,6,2,0,0,0,0,0,0,0,0,0,0,20211018
211779603002047,68,6,40,22,8,15,45,0,65,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,66,2,0,0,0,0,66,2,9,25,17,11,62,6,0,0,0,0,0,0,0,0,0,0,20211018
211779603002076,54,12,18,24,9,17,28,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,0,0,54,0,9,14,16,3,52,2,0,0,0,0,0,0,0,0,0,0,20211018
211779603002081,10,0,6,4,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,1,2,3,4,7,3,0,0,0,0,0,0,0,0,0,0,20211018
211779603003000,3,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20211018
211779603003006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779603003007,8,3,3,2,2,4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,3,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,20211018
211779603003037,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779604001000,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604001011,6,0,3,3,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,4,1,1,6,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604001035,172,21,96,55,17,101,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,146,21,1,0,0,4,168,4,12,50,66,23,71,101,0,0,0,0,0,0,0,0,0,0,20211018
211779604001046,21,3,14,4,4,2,15,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,3,7,7,1,16,5,0,0,0,0,0,0,0,0,0,0,20211018
211779604001051,6,1,4,1,0,1,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,6,0,0,2,2,1,5,1,0,0,0,0,0,0,0,0,0,0,20211018
211779604001060,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779604002050,7,2,3,2,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,2,2,1,0,7,0,0,0,0,0,0,0,0,0,0,20211018
211779604002086,38,15,15,8,17,17,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,2,38,0,4,8,5,6,22,16,0,0,0,0,0,0,0,0,0,0,20211018
211779604002104,4,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604002113,895,73,554,268,142,323,430,0,0,0,0,88,7,0,0,0,0,0,0,0,0,797,0,0,0,3,0,867,24,0,0,1,3,888,7,54,230,278,260,247,648,0,0,0,0,0,0,0,0,0,0,20211018
211779604003003,29,10,14,5,6,17,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,3,28,1,2,7,6,4,27,2,0,0,0,0,0,0,0,0,0,0,20211018
211779604003028,3,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604003038,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779604003039,2,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779604003041,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604003044,7,0,6,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,2,3,1,1,6,1,0,0,0,0,0,0,0,0,0,0,20211018
211779604003056,4,0,3,1,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211779604004001,15,3,8,4,5,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,14,1,0,0,0,0,15,0,0,5,4,3,10,5,0,0,0,0,0,0,0,0,0,0,20211018
211779604004005,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604004021,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604004023,8,0,8,0,0,2,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,4,4,0,6,2,0,0,0,0,0,0,0,0,0,0,20211018
211779604005021,3,1,2,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604005025,108,13,70,25,4,23,81,0,0,0,5,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,107,1,11,36,36,12,76,32,0,0,0,0,0,0,0,0,0,0,20211018
211779604005038,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779604005047,8,2,4,2,0,7,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,2,1,1,7,0,0,0,0,0,0,0,0,0,0,20211018
211779604005048,6,2,4,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604005050,154,68,59,27,89,56,9,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,1,0,112,0,0,141,11,0,1,0,1,151,3,9,35,26,16,55,99,0,0,0,0,0,0,0,0,0,0,20211018
211779604005052,7,0,4,3,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,2,4,1,0,7,0,0,0,0,0,0,0,0,0,0,20211018
211779604005053,5,3,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,20211018
211779604005063,153,48,71,34,82,60,11,0,0,0,0,0,0,91,0,0,6,0,0,0,0,0,33,0,19,4,0,141,6,2,4,0,0,148,5,16,43,29,17,69,84,0,0,0,0,0,0,0,0,0,0,20211018
211779604005066,15,12,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,14,1,0,0,0,0,14,1,0,2,0,1,6,9,0,0,0,0,0,0,0,0,0,0,20211018
211779604005070,5,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,5,0,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,20211018
211779604005075,9,1,6,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,9,0,1,1,4,2,8,1,0,0,0,0,0,0,0,0,0,0,20211018
211779604005076,35,17,15,3,18,13,4,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,21,0,0,27,7,0,0,0,1,33,2,1,12,3,2,24,11,0,0,0,0,0,0,0,0,0,0,20211018
211779604005083,57,25,25,7,32,19,6,0,0,0,0,0,0,23,0,0,6,0,0,0,0,0,0,0,28,0,0,52,4,0,0,0,1,56,1,4,15,8,5,20,37,0,0,0,0,0,0,0,0,0,0,20211018
211779604005090,20,1,6,13,11,6,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,19,1,0,0,0,0,20,0,0,6,10,3,5,15,0,0,0,0,0,0,0,0,0,0,20211018
211779604005092,19,7,5,7,9,5,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,16,3,0,0,0,0,19,0,0,3,6,3,7,12,0,0,0,0,0,0,0,0,0,0,20211018
211779604005096,174,42,93,39,44,83,47,0,0,0,0,114,0,0,0,0,0,0,17,0,0,0,35,0,0,8,0,158,8,2,0,0,6,172,2,24,60,25,23,93,81,0,0,0,0,0,0,0,0,0,0,20211018
211779605001001,30,4,14,12,7,23,0,0,0,0,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,28,2,8,8,8,2,23,7,0,0,0,0,0,0,0,0,0,0,20211018
211779605001005,223,25,136,62,17,94,112,0,0,27,0,0,0,54,1,0,6,0,0,0,0,0,103,0,0,0,32,217,5,0,1,0,0,222,1,19,65,63,51,99,124,0,0,0,0,0,0,0,0,0,0,20211018
211779605001008,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779605001013,23,5,14,4,6,4,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,12,0,0,0,0,23,0,0,0,0,0,23,0,2,2,7,7,14,9,0,0,0,0,0,0,0,0,0,0,20211018
211779605001019,18,1,6,11,5,6,7,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,8,8,1,7,11,0,0,0,0,0,0,0,0,0,0,20211018
211779605001020,30,14,13,3,22,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24,4,0,29,0,0,0,0,1,29,1,3,6,3,4,11,19,0,0,0,0,0,0,0,0,0,0,20211018
211779605001021,22,5,10,7,10,10,2,0,0,0,0,9,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,22,0,2,4,8,3,2,20,0,0,0,0,0,0,0,0,0,0,20211018
211779605001022,4,0,1,3,3,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211779605001027,6,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6,0,0,0,0,0,6,0,2,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605001029,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605001038,3,0,1,2,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211779605001041,4,2,0,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,4,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605001044,48,13,28,7,8,30,10,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,44,4,3,15,12,5,29,19,0,0,0,0,0,0,0,0,0,0,20211018
211779605001045,146,51,78,17,68,52,26,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,117,0,22,0,0,133,10,1,0,0,2,146,0,8,31,36,20,22,124,0,0,0,0,0,0,0,0,0,0,20211018
211779605001050,12,3,4,5,2,8,2,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,2,0,12,0,0,0,0,0,12,0,0,3,2,4,5,7,0,0,0,0,0,0,0,0,0,0,20211018
211779605002002,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779605002003,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779605002004,4,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605002006,30,8,15,7,10,13,7,0,0,0,0,0,0,15,0,0,13,0,0,0,2,0,0,0,0,0,0,30,0,0,0,0,0,30,0,5,4,9,4,12,18,0,0,0,0,0,0,0,0,0,0,20211018
211779605002007,88,27,32,29,37,37,14,0,0,0,0,0,0,69,0,0,17,0,0,0,0,0,2,0,0,0,0,84,3,1,0,0,0,88,0,7,28,11,15,24,64,0,0,0,0,0,0,0,0,0,0,20211018
211779605002013,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779605002014,17,1,9,7,4,6,7,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,15,1,0,0,0,1,17,0,0,6,7,3,4,13,0,0,0,0,0,0,0,0,0,0,20211018
211779605002015,4,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605002016,54,11,28,15,30,17,7,0,0,0,0,0,0,11,5,0,0,0,24,0,12,0,0,0,0,0,2,53,1,0,0,0,0,54,0,3,14,13,13,17,37,0,0,0,0,0,0,0,0,0,0,20211018
211779605002017,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,20211018
211779605003006,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605003007,32,5,7,20,13,16,3,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,32,0,2,13,6,6,21,11,0,0,0,0,0,0,0,0,0,0,20211018
211779605003014,10,2,8,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,9,1,1,1,5,1,0,10,0,0,0,0,0,0,0,0,0,0,20211018
211779605003015,5,1,2,2,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605003022,209,31,114,64,43,95,71,0,4,0,1,0,0,16,0,13,0,0,1,0,0,0,0,0,0,2,172,200,7,0,1,0,1,208,1,22,64,67,25,111,98,0,0,0,0,0,0,0,0,0,0,20211018
211779605003025,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779605003029,25,10,12,3,14,7,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,22,1,0,0,0,2,25,0,0,9,5,1,14,11,0,0,0,0,0,0,0,0,0,0,20211018
211779605003030,22,4,11,7,7,8,7,0,0,0,0,0,6,14,0,0,0,2,0,0,0,0,0,0,0,0,0,19,1,0,0,0,2,22,0,1,7,6,4,6,16,0,0,0,0,0,0,0,0,0,0,20211018
211779605003031,11,1,0,10,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,11,0,1,3,2,4,7,4,0,0,0,0,0,0,0,0,0,0,20211018
211779606001000,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,20211018
211779606001002,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779606001006,60,3,33,24,4,7,49,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,3,59,1,12,30,11,4,55,5,0,0,0,0,0,0,0,0,0,0,20211018
211779606001008,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779606002000,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,20211018
211779606002010,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779606002015,57,20,26,11,25,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,52,5,0,0,0,0,57,0,6,10,15,6,3,54,0,0,0,0,0,0,0,0,0,0,20211018
211779606002017,93,19,38,36,10,12,71,0,0,0,79,0,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,90,2,1,0,0,0,93,0,8,34,23,9,70,23,0,0,0,0,0,0,0,0,0,0,20211018
211779606002018,15,2,8,5,6,4,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,1,0,15,0,0,0,0,0,15,0,0,7,3,3,3,12,0,0,0,0,0,0,0,0,0,0,20211018
211779606002021,25,7,13,5,1,13,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,25,0,0,0,0,0,25,0,2,5,9,2,19,6,0,0,0,0,0,0,0,0,0,0,20211018
211779606002022,50,4,32,14,5,31,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,47,48,2,0,0,0,0,50,0,4,14,15,13,15,35,0,0,0,0,0,0,0,0,0,0,20211018
211779606002024,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20211018
211779606003000,8,2,6,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,7,1,0,0,0,0,8,0,2,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,20211018
211779606003003,274,64,154,56,24,131,119,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,272,0,0,0,0,262,9,0,0,0,3,272,2,15,51,97,47,35,239,0,0,0,0,0,0,0,0,0,0,20211018
211779606003005,12,1,3,8,4,6,2,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,5,0,8,1,0,3,0,0,12,0,2,3,2,4,6,6,0,0,0,0,0,0,0,0,0,0,20211018
211779606003011,3,0,1,2,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,20211018
211779606003016,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779606003023,22,3,9,10,11,9,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,18,4,0,0,0,0,22,0,5,8,5,1,4,18,0,0,0,0,0,0,0,0,0,0,20211018
211779607001001,28,8,18,2,8,14,6,0,0,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,1,28,0,1,10,7,2,15,13,0,0,0,0,0,0,0,0,0,0,20211018
211779607001046,2,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,20211018
211779607001113,540,84,326,130,45,110,385,0,0,0,532,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,516,16,2,1,2,3,533,7,70,194,137,55,512,28,0,0,0,0,0,0,0,0,0,0,20211018
211779607001117,7,3,1,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,7,0,0,1,1,2,4,3,0,0,0,0,0,0,0,0,0,0,20211018
211779607001129,6,2,2,2,0,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,6,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,0,20211018
211779607001145,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779607001146,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779607002012,10,5,5,0,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,10,0,1,1,1,2,3,7,0,0,0,0,0,0,0,0,0,0,20211018
211779607002038,9,3,4,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,9,0,0,1,5,0,6,3,0,0,0,0,0,0,0,0,0,0,20211018
211779607002040,6,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,20211018
211779607003005,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,20211018
211779607003012,100,7,56,37,20,25,55,0,0,0,0,0,0,9,85,0,6,0,0,0,0,0,0,0,0,0,0,97,2,0,0,0,1,100,0,18,35,32,8,89,11,0,0,0,0,0,0,0,0,0,0,20211018
211779607003022,16,1,10,5,5,6,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0,4,6,3,2,4,12,0,0,0,0,0,0,0,0,0,0,20211018
211779607004003,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20211018
211779607004013,4,2,2,0,0,2,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,4,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20211018
211779607004015,7,3,3,1,4,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,5,2,0,3,1,0,1,6,0,0,0,0,0,0,0,0,0,0,20211018
